Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes
NVDA,NVIDIA Corporation,Semiconductors,Electronic technology,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",3659540520630,USD,149.43,USD,150.47,USD,4.009999999999991,USD,2.683530750184026,0.6959780499230356,23512702060,265366853,265377359,8008688,189112630.3000017,210662550.9666673,249038079.56666535,5.199563523499177,3.2395547605416826,3.418027158301066,149.80203333333333,58.86083428526412,1.469766862621004,1.4457637606094396,3.0897527,2.4790163,1.6402653,2.5483789321509125,2.7609072805312285,3.169971413142415,2.0254309279842944,0.8740605212505052,0.48785823908957704,0.7855222144778701,0.2710027401123024,0.0932482967676585,152.156,USD,152.89,USD,152.89,USD,152.89,USD,152.89,USD,149.64,USD,149.8399,USD,150.83,USD,150.83,USD,150.83,USD,151.84,USD,152.156,USD,152.156,USD,152.156,USD,2058175.6756756802,USD,149.27437999999938,149.37961250000026,149.43808000000016,149.91118461538457,150.3395599166634,149.45746999999952,148.57538008333563,151.0731907847301,150.0697649999998,149.0663392152695,US67066G1040,1.4457637606094396,2024-11-20,2025-02-26,Strong buy,173.178009,USD,Sell
MSFT,Microsoft Corporation,Packaged software,Technology services,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",3181013821063,USD,427.85,USD,428.49,USD,1.349999999999966,USD,0.3155311440925478,0.14958513497720843,7324524076.16,20573293,20573648,39808,19743535.9,20846304.266666666,20114809.01111111,2.5782803034896733,1.82401490096782,1.6335729259787526,429.21579999999994,35.31310096649857,1.2640333284758214,1.0295616710493267,1.2071444,0.9640779,0.89310473,5.194259602425876,8.128802219666024,4.323543307086614,2.1982730946199767,0.8608737386723282,0.4870902347141851,0.6585508339728863,0.19935027596784524,0.12839741531339327,456.1648,USD,456.1648,USD,464.78,USD,468.35,USD,468.35,USD,428.08,USD,428.08,USD,428.08,USD,428.08,USD,428.08,USD,428.3381,USD,434.32,USD,434.32,USD,434.32,USD,1075096.49122807,USD,427.6379999999981,427.54249999999956,427.19999999999783,426.7569230769228,427.86509379978355,427.24893999999915,426.63278620021475,427.55555392834987,426.7490500000008,425.94254607165175,US5949181045,1.0295616710493267,2024-10-30,2025-01-29,Strong buy,509.488478,USD,Strong buy
GOOGL,Alphabet Inc.,Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",2415917734406,USD,196.87,USD,196.88,USD,0.28000000000000114,USD,0.1422258343069036,0.005079494082384775,5823478537,29563636,29563638,64348,23075038.20000001,29987819.800000012,26715678.666666668,3.3181325767345857,2.047113131213023,2.4009021108754975,196.31406666666666,26.115274922066725,1.4008956641256638,1.2663690028905168,0.972888,0.8910113,0.9819823,4.648540251035214,8.354999977767665,5.096085798235571,2.742165409425784,1.1607042448362326,0.6760298812030752,0.8712686628785415,0.21078554455104814,0.12042691657950748,201.42,USD,201.42,USD,201.42,USD,201.42,USD,201.42,USD,196.98,USD,196.98,USD,196.98,USD,196.98,USD,196.98,USD,197.78,USD,198.2222,USD,198.2222,USD,198.2222,USD,1683033.6105905701,USD,196.76499999999993,196.63500000000062,196.3689999999998,196.143461538461,196.93588599303757,196.3543499999996,195.77281400696165,196.73531598406777,196.11983390000034,195.50435181593292,US02079K3059,1.2663690028905168,2024-10-29,2025-02-04,Buy,211.982759,USD,Strong buy
GOOG,Alphabet Inc.,Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",2415917734406,USD,197.96,USD,197.96,USD,0.4000000000000057,USD,0.20206102242877635,0,5140770562,19483323,19483323,78006,16644446.699999932,20625547.03333338,18664598.333333347,3.296421613862405,2.067087729577841,2.404703322382658,197.52666666666667,26.25986602109173,1.0288722773415364,1.1201023856526295,0.97025216,0.8884621,0.9886464,3.999982261011477,5.4731013352672315,4.752050693190146,2.8294819224675956,1.1595527790858284,0.5682368969690825,0.6739543797892825,0.20068141887443092,0.1228509410055263,202.88,USD,202.88,USD,202.88,USD,202.88,USD,202.88,USD,198.07,USD,198.07,USD,198.07,USD,198.07,USD,198.07,USD,198.9,USD,199.56,USD,199.56,USD,199.56,USD,1683033.6105905701,USD,197.8620000000002,197.7412500000006,197.48600000000022,197.27076923076854,198.03269881410225,197.46867999999992,196.9046611858976,197.84815015217873,197.25604999999985,196.66394984782096,US02079K1079,1.1201023856526295,2024-10-29,2025-02-04,Buy,211.631579,USD,Buy
AMZN,"Amazon.com, Inc.",Internet retail,Retail trade,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ CB Insights Metaverse US Index",2393321601447,USD,227.61,USD,227.35,USD,0.4299999999999784,USD,0.18891964324940835,-0.11423048196477277,9386782560,31849757,31849831,132614,32136006.800000012,35996135.03333334,37313917.55555557,2.065913538516283,2.1534170106606565,1.9766282761178378,227.09500000000003,48.77949465292214,1.1495311967816169,0.9668168912243771,1.3711673,1.4279214,1.1454085,3.803566424224283,4.865249246987172,4.5246324432691285,2.678875879167748,1.0696625709638115,0.5473176558383859,0.6062448136467155,0.16720788102541223,0.11203086024245738,233,USD,233,USD,233,USD,233,USD,233,USD,227.71,USD,227.71,USD,227.71,USD,227.71,USD,227.71,USD,227.71,USD,228.835,USD,228.835,USD,228.835,USD,376908.19672131096,USD,227.5179999999995,227.43098749999942,227.2219999999997,226.7697999999987,227.6454297656154,227.30877499999966,226.9721202343839,227.516150746915,226.60086499999957,225.68557925308414,US0231351067,0.9668168912243771,2024-10-31,2025-01-30,Strong buy,244.962903,USD,Strong buy
META,"Meta Platforms, Inc.",Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, NASDAQ CB Insights Metaverse US Index",1590625292383,USD,630.2,USD,632.58,USD,0.7999999999999545,USD,0.12694382735638757,0.37765788638527376,2173331380,14560111,14560754,159360,12982093.9,12017242.233333332,11985167.666666666,4.352564314256466,2.7559880005578137,2.385372193115584,622.2700000000001,29.678118156773177,1.5820143151665975,1.1181257007910756,1.129318,1.1838654,1.1898366,1.9130828930735255,3.975496030073667,8.074367218155,4.080079900512226,2.1884731739145247,1.2000039926791377,1.2428300308884108,0.24154782974010613,0.1339909255564662,638.4,USD,638.4,USD,638.4,USD,638.4,USD,638.4,USD,630.99,USD,630.99,USD,630.99,USD,630.99,USD,630.99,USD,630.99,USD,630.99,USD,630.99,USD,630.99,USD,2003981.1637476399,USD,630.1078999999994,629.7591374999996,627.7380000000016,625.3119230769224,631.3099987690064,628.0894049999997,624.8688112309931,629.5356750843284,623.7880067999988,618.0403385156692,US30303M1027,1.1181257007910756,2024-10-30,2025-01-29,Buy,668.201333,USD,Strong buy
AVGO,Broadcom Inc.,Semiconductors,Electronic technology,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, NASDAQ CB Insights Metaverse US Index",1108137838967,USD,236.41,USD,236.78,USD,1.2700000000000102,USD,0.5372023180068569,0.1565077619390062,4593003443.2,34027311,34028377,205549,38896500.5,38588774.93333333,28938132.222222224,3.9434204886412294,3.392978252428807,4.259658525496388,237.15333333333334,193.92174554999588,0.928158867786127,0.8597469560461841,3.1727471,1.0894606,1.0533354,4.447119301936268,5.953319707966548,4.149886495613986,1.902946056772171,0.8037522590208084,0.43963610346188225,0.554040398795911,0.23449429283889306,0.13690567446354635,251.88,USD,251.88,USD,251.88,USD,251.88,USD,251.88,USD,236.46,USD,236.46,USD,236.46,USD,236.46,USD,236.46,USD,236.46,USD,241.75,USD,241.75,USD,241.75,USD,1393891.89189189,USD,236.2066000000003,235.98600000000025,235.76799999999952,235.193969230769,236.4119613672659,235.6792800000008,234.94659863273571,236.21911784580695,235.10728500000022,233.9954521541935,US11135F1012,0.8597469560461841,2024-12-12,2025-02-27,Strong buy,245.828571,USD,Strong buy
BRK.A,Berkshire Hathaway Inc.,Property/Casualty insurance,Finance,NYSE,,973143886168,USD,676604,USD,679999.9999,USD,3395.9999000000535,USD,0.5019183894863248,0.5019183894863248,551834.875490101,2057,2057,1,1439.8,1703.6333333333334,1720.7333333333333,1.2150133353336012,1.1226016875220266,1.246342194621608,678879.5366666666,9.111146695454165,1.4874408445576992,1.4705461824420933,0.37942412,0.8657062,0.8847384,1.4285714285714286,1.0638297872340425,1.1576354679802956,1.018957345971564,0.36611323967645804,0.21602612408942476,0.5358741527049495,0.24816021232959343,0.0435932198311699,707089.13,USD,737300.76,USD,737300.76,USD,741971.39,USD,741971.39,USD,677315.25,USD,677315.25,USD,677441.575,USD,677441.575,USD,677441.575,USD,680033.5,USD,684123.51,USD,684123.51,USD,685329.96,USD,919248.42370744,USD,676909.6869999993,676832.9087500041,676632.5109999983,677021.1130769227,677379.1381163336,676681.8612500026,675984.5843836716,679258.3323844132,677555.5510600003,675852.7697355874,US0846701086,1.4705461824420933,2024-11-02,2025-02-24,Buy,762743.628186,USD,Sell
BRK.B,Berkshire Hathaway Inc. New,Property/Casualty insurance,Finance,NYSE,"S&P 500, S&P 100, Russell 3000, S&P 500 Financials, Russell 1000",973143886167.9999,USD,451.41,USD,452.29,USD,1.5399999999999636,USD,0.34115327529296285,0.1949447287388395,1323230519.9499998,4072913,4072913,2635,4086214.2,4072162.3,3969054.677777778,1.2583838249328594,1.1188879405602425,1.2353027797630136,452.7399666666667,9.118030839834047,1.3034933716241375,0.982977426200241,0.3705254,0.880311,0.88084036,5.936284814637711,5.267235567045268,4.260365798794304,2.8446440731341727,1.384885559791593,0.760115655103433,1.001780542949474,0.2142633277950893,0.13745327819866576,471.7,USD,491.67,USD,491.67,USD,491.67,USD,491.67,USD,451.64,USD,451.64,USD,451.7799,USD,451.7799,USD,451.7799,USD,453.2049,USD,456.2399,USD,456.2399,USD,456.8899,USD,919248.42370744,USD,451.4191399999995,451.27097499999866,451.1663200000021,451.39180769230774,451.6454583376048,451.13645499999876,450.62745166239273,452.81061296998496,451.73322499999904,450.6558370300131,US0846707026,0.982977426200241,2024-11-02,2025-02-24,Buy,508.75,USD,Sell
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Semiconductors,Electronic technology,NYSE,PHLX Semiconductor Sector,889175113066.4064,USD,220.01,USD,218,USD,0.7199999999999989,USD,0.3272578519158215,-0.9135948365983323,5178858132.888801,24339947,24339947,176568,12358572.399999997,12296383.233333321,13212314.633333344,6.300621716977359,2.8398884865751923,2.5808411843135124,219.301,35.22583537473782,2.579649163308811,2.2167694291201556,2.1304126,1.3172821,1.076608,2.049354545598742,3.9813459941584965,3.670675759165898,2.3675130562461417,1.0471205177592302,0.7302874590846583,1.2734650339142137,0.42139456805533704,0.14206364440304178,222.2,USD,222.2,USD,222.2,USD,222.2,USD,222.2,USD,220.52,USD,220.54,USD,221.4396,USD,221.4396,USD,221.4396,USD,222.2,USD,222.2,USD,222.2,USD,222.2,USD,906799.671644317,USD,220.0850000000001,220.2100000000002,220.04900000000006,220.7028153846152,220.7141435933486,220.04900000000015,219.3838564066517,222.24972023854843,220.9115950000002,219.57346976145197,US8740391003,2.2167694291201556,2024-10-17,2025-01-16,Strong buy,242.167273,USD,Neutral
