Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes
AAPL,Apple Inc.,Telecommunications equipment,Electronic technology,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",3508035233831,USD,233.28,USD,233.79,USD,0.9499999999999886,USD,0.4072359396433422,0.21862139917695084,15024771913.3,39435089,89066019,315667,44533024.59999931,45890512.56666716,47878575.17777756,1.5692212395471266,2.004373037634681,1.7533426783354817,233.9573333333333,38.43226412296743,0.8237394546613418,0.8797556485818316,0.8617328,1.1826926,1.2051363,5.473415220991958,7.030320021590051,4.9016058471838955,3.1723069061964533,1.3467316563926612,0.5839453896669744,0.6781132950997961,0.4270661500741668,0.3073321617213542,260.1,USD,260.1,USD,260.1,USD,260.1,USD,260.1,USD,233.4,USD,233.44,USD,233.44,USD,233.44,USD,233.44,USD,234.92,USD,236.12,USD,236.12,USD,249.1,USD,2384359.75609756,USD,233.07899999999958,233.11688749999993,233.04600000000056,232.96215738461498,233.37564775415183,232.99830999999944,232.62097224584704,234.7009360300242,233.39865119999953,232.09636636997487,US0378331005,0.8797556485818316,2024-10-31,2025-01-30,Buy,249.391429,USD,Sell
NVDA,NVIDIA Corporation,Semiconductors,Electronic technology,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",3226802265472,USD,131.76,USD,131.2,USD,2.1899999999999977,USD,1.6621129326047344,-0.4250151791135416,23513191860,195588164,400399399,5909938,220347262.8000017,203603681.00000063,239067920.3666654,4.867358708189145,3.975859023980067,3.8597084592978312,132.73,51.90057903651475,0.9204551216667489,0.897824745495675,3.0556018,2.4790163,1.6402653,4.920410979911057,2.8295566260864558,2.0051572914456366,1.3750847708845744,0.6949754108666387,0.3693617160311887,0.5211227975386615,0.40621652134286756,0.25299821122635147,153.13,USD,153.13,USD,153.13,USD,153.13,USD,153.13,USD,131.85,USD,131.85,USD,131.85,USD,131.85,USD,131.85,USD,132.36,USD,136.38,USD,136.38,USD,153.13,USD,2058175.6756756802,USD,131.44901999999965,131.33313749999994,131.02202,130.77576153846195,131.66382808541465,131.00726500000007,130.3507019145855,132.2006752918263,131.08749499999993,129.97431470817358,US67066G1040,0.897824745495675,2024-11-20,2025-02-26,Strong buy,174.9434,USD,Buy
MSFT,Microsoft Corporation,Packaged software,Technology services,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",3090457026650,USD,415.67,USD,416.16,USD,4.449899999999957,USD,1.0705367238434231,0.11788197368104725,7326137445.12,16935547,34540636,115753,16847337.1,19941610.833333332,20073150.944444444,2.1961433580054495,1.7669247830568553,1.7569306604116914,415.3766666666667,34.307810397906884,1.1152483585269883,0.9982313161992468,1.1475229,0.9640779,0.89310473,4.550701303160082,3.4178757370553834,3.6616060077658252,3.4160810055468716,1.6243996688172324,0.8611459235527055,1.0938667646261104,0.35773869460484137,0.33697012665470805,455.29,USD,456.1648,USD,456.1648,USD,468.35,USD,468.35,USD,415.75,USD,415.75,USD,415.75,USD,415.75,USD,415.75,USD,417.82,USD,419.74,USD,419.74,USD,434.32,USD,1075096.49122807,USD,415.13800000000003,414.70874999999995,413.3939999999998,412.58230769230727,415.8176176122623,413.4849500000005,411.15228238773864,418.6957167645155,414.06294999999835,409.4301832354812,US5949181045,0.9982313161992468,2024-10-30,2025-01-29,Strong buy,510.358043,USD,Buy
GOOGL,Alphabet Inc.,Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",2329320361450.0005,USD,189.66,USD,190.16,USD,2.780000000000001,USD,1.4657808710323743,0.2636296530633766,5828935899,17174809,38998553,161680,21727792.70000001,28180815.266666677,26721092.466666665,1.9498885337972485,2.2194474770480763,2.398818795907396,189.9827333333333,25.158851230350866,0.6998098734077712,0.7842576214706413,0.91673046,0.8910113,0.9819823,5.098900129575443,6.268510326516938,5.034698222489992,3.021000545247953,1.3188261549330427,0.5794702069803382,0.48512875161163216,0.3022293465230493,0.32605536723844697,201.42,USD,201.42,USD,201.42,USD,201.42,USD,201.42,USD,189.68,USD,189.68,USD,189.68,USD,189.68,USD,189.68,USD,190.62,USD,191.98,USD,191.98,USD,201,USD,1683033.6105905701,USD,189.49999999999977,189.46937500000013,189.1459999999998,188.88922307692422,189.7489039123042,189.17716000000038,188.60541608769657,190.77486858652549,189.35499500000012,187.93512141347475,US02079K3059,0.7842576214706413,2024-10-29,2025-02-04,Buy,214.741379,USD,Neutral
GOOG,Alphabet Inc.,Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",2329320361450,USD,191.05,USD,191.51,USD,2.6499999999999773,USD,1.3870714472651018,0.24077466631770716,5140770562,13650983,26820243,108944,15534413.499999931,19518000.03333338,18487836.766666677,1.9141531322505927,2.173104043317708,2.394374048105293,191.32000000000002,25.343238044703856,0.679095676266346,0.8729023221788493,0.9166825,0.8884621,0.9886464,5.20484611008735,6.4127798962873985,5.135393109133408,3.4377795332816095,1.411969847374525,0.6119848024417383,0.5422681272227317,0.30190384207284354,0.3170260790097305,202.88,USD,202.88,USD,202.88,USD,202.88,USD,202.88,USD,191.07,USD,191.07,USD,191.07,USD,191.07,USD,191.07,USD,191.94,USD,193.27,USD,193.27,USD,202.14,USD,1683033.6105905701,USD,190.87399999999988,190.83249999999992,190.47600000000003,190.2050461538465,191.1384440376207,190.50724000000037,189.87603596238003,192.11706293858362,190.67401,189.2309570614164,US02079K1079,0.8729023221788493,2024-10-29,2025-02-04,Buy,214.438596,USD,Buy
AMZN,"Amazon.com, Inc.",Internet retail,Retail trade,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ CB Insights Metaverse US Index",2289748681458,USD,217.76,USD,218.3,USD,4.439999999999998,USD,2.03894195444526,0.24797942689200062,9394847565,24711640,51974305,520885,28836618.7,34034552.40000001,37034978.92222224,2.59944495837188,1.8914059903271927,2.0781749566327865,218.59333333333333,46.668524035061395,0.9132679257365132,0.8491339480691771,1.3348246,1.4279214,1.1454085,5.2808460332553775,4.8249686390377,3.405910723151737,2.1728736926248713,0.9897930892770401,0.4981066824551977,0.6545391242652264,0.29692474983401107,0.2823823596603011,233,USD,233,USD,233,USD,233,USD,233,USD,217.78,USD,217.78,USD,217.78,USD,217.78,USD,217.78,USD,219.48,USD,221.82,USD,221.82,USD,228.835,USD,376908.19672131096,USD,217.53800000000007,217.50687500000038,217.0874000000003,216.90607692307717,217.85489300979577,217.15618999999984,216.4574869902039,219.54335662568803,217.56806999999927,215.5927833743105,US0231351067,0.8491339480691771,2024-10-31,2025-01-30,Strong buy,248.042857,USD,Neutral
META,"Meta Platforms, Inc.",Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, NASDAQ CB Insights Metaverse US Index",1499887435241.9998,USD,594.25,USD,596.66,USD,12.620499999999993,USD,2.1237694572991153,0.40555321834244307,2176313620,13597981,24383023,198131,11752209.2,12494657.433333334,12189861.611111112,3.360801970945559,2.9752568230079626,2.653735711651661,596.0966666666667,27.985118557065153,1.2560260872596647,1.2140150456653496,1.0405947,1.1838654,1.1898366,3.8838330167350543,3.227056798623064,3.224815370066007,1.8697427554693158,0.8736817756656456,0.3821855695074347,0.5526731990325644,0.4309215747297011,0.36191835504072595,632.37,USD,638.4,USD,638.4,USD,638.4,USD,638.4,USD,594.49,USD,594.49,USD,594.49,USD,594.49,USD,594.49,USD,597.85,USD,605.49,USD,608.97,USD,632.1011,USD,2003981.1637476399,USD,593.9870000000008,593.511875,591.9550200000027,591.1436615384617,594.8160126724238,592.2474849999993,589.6789573275748,598.1029266820296,592.852015000002,587.6011033179743,US30303M1027,1.2140150456653496,2024-10-30,2025-01-29,Buy,673.886557,USD,Buy
TSLA,"Tesla, Inc.",Motor vehicles,Consumer durables,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG, NASDAQ Clean Edge Green Energy",1272339261034,USD,396.36,USD,395.89,USD,13.909999999999968,USD,3.509435866384087,-0.11857906953275489,2795528901.9,84563934,152145516,2427755,79558683.6000002,86487961.1999999,89049121.15555558,7.1222182795153754,5.577446289077951,5.97197547470902,404.5133333333333,108.57988165680474,1.0969900212937143,1.0654533068711507,2.4435008,1.8010796,2.3027422,3.3913422786970746,1.547365560127902,1.6216903652927634,1.480656300266608,0.7213978740646482,0.4304595125098883,0.7675764080030567,0.3426935602209498,0.33461336085505855,488.5399,USD,488.5399,USD,488.5399,USD,488.5399,USD,488.5399,USD,397.89,USD,399.05,USD,399.05,USD,399.05,USD,399.05,USD,412,USD,422.64,USD,422.64,USD,426.43,USD,688908.188762253,USD,396.4549799999996,397.1030124999999,396.50659999999976,398.0223461538444,398.9577248232568,396.8867992500001,394.81587367674337,414.46288530748154,402.29033000000084,390.11777469252013,US88160R1014,1.0654533068711507,2024-10-23,2025-01-29,Neutral,316.978372,USD,Strong sell
AVGO,Broadcom Inc.,Semiconductors,Electronic technology,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, NASDAQ CB Insights Metaverse US Index",1053248869240,USD,224.7,USD,225.1,USD,4.670000000000016,USD,2.0783266577659174,0.17801513128616187,4593036254.72,18143124,41915215,208714,24623622.8,38769525,28785107.466666665,3.2093231734648127,3.223367467201717,4.066250275762765,226.01999999999998,184.31629890903125,0.7126588397012821,0.7049286238128787,3.143788,1.0894606,1.0533354,6.053774951199547,7.00464530974724,5.769414338308668,3.5728240776082276,1.397314641200526,0.6758117805377291,0.6904274814841824,0.2880821223558905,0.30396218342307113,251.88,USD,251.88,USD,251.88,USD,251.88,USD,251.88,USD,224.865,USD,224.865,USD,224.865,USD,224.865,USD,224.865,USD,226.76,USD,230.26,USD,230.26,USD,241.75,USD,1393891.89189189,USD,224.36299999999974,224.22437499999984,223.84500000000034,223.97970769230753,224.67697178312991,223.8297500000001,222.9825282168703,226.86474627965603,224.69905499999942,222.5333637203428,US11135F1012,0.7049286238128787,2024-12-12,2025-02-27,Strong buy,248.257143,USD,Neutral
BRK.B,Berkshire Hathaway Inc. New,Property/Casualty insurance,Finance,NYSE,"S&P 500, S&P 100, Russell 3000, S&P 500 Financials, Russell 1000",970844754895,USD,450.03,USD,450.3,USD,5.480000000000018,USD,1.2176965980045817,0.05999600026665748,1323225206.15,4055602,7694850,17039,3753050,4027767.966666667,3869237.6,1.4394485492881568,1.5046487804279023,1.3128983657847428,448.0833333333333,9.09015621907028,0.8939718831116058,1.1046887963866376,0.4151013,0.880311,0.88084036,5.870030653147842,4.176157393259038,3.781935129623093,3.199391491370718,1.491248733483099,0.6266100077581074,0.8064476473803359,0.4057137033853285,0.4018961023972249,461.13,USD,491.67,USD,491.67,USD,491.67,USD,491.67,USD,450.3,USD,450.3,USD,450.3,USD,450.3,USD,450.3,USD,450.3,USD,450.3,USD,450.3,USD,456.8899,USD,919248.42370744,USD,449.98500000000024,449.87875000000037,449.09324000000015,448.66483846153864,450.5437346043615,449.19601999999975,447.848305395638,449.7826942588411,448.704599999997,447.6265057411529,US0846707026,1.1046887963866376,2024-11-02,2025-02-24,Buy,508.75,USD,Buy
