Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes
JPM/PD,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 5.75% Non-Cumulative Preferred Stock, Series DD",Major banks,Finance,NYSE,,675315730260,USD,24.74,USD,24.94,USD,0.26000000000000156,USD,1.050929668552957,0.8084074373484351,2804340466.62,154867,541683,4100,181183.2,133879.83333333334,109270.3,1.2960712839206168,0.8163767833120448,0.6823464114646807,24.796666666666667,1.3762258924051687,1.0490930152019968,0.8767305531259642,0.2101274,0.30088687,0.2926932,0.474218672976437,0.5412882106136752,2.7380384331757255,2.0508636987543056,0.8706742530441715,0.46377337827193316,0.7704919890744651,0.9165036749279227,0.3564662749906329,25.3,USD,25.55,USD,25.67,USD,25.67,USD,28.75,USD,24.74,USD,24.775,USD,24.83,USD,24.83,USD,24.83,USD,24.9,USD,24.96,USD,25.3,USD,25.3,USD,771948.787775146,USD,24.733100000000018,24.728187500000026,24.760000000000034,24.809330769230726,24.848865356387787,24.76202500000001,24.67518464361223,24.917080437000756,24.821115000000027,24.7251495629993,US48128B6552,0.8767305531259642,,,,,,Sell
UNH,UnitedHealth Group Incorporated,Managed health care,Health services,NYSE,"S&P 500, Dow Jones Industrial Average, S&P 500 Health Care, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, S&P 500 ESG",479182835329,USD,520.69,USD,534.65,USD,14.309999999999945,USD,2.748276325644807,2.6810578271140066,918173788.788,5467530,17968639,20623,4170966.1,5871142.2,4124962.433333333,3.2750207340829784,2.3324392569224797,2.449556347189904,524.87,33.823338356805074,1.615984801132397,1.4363092359050174,-0.08126695,0.33282772,0.625422,8.58506017232785,8.370040177131294,4.363343037600619,2.4821107533543927,1.0922456076247178,0.7046300491302281,0.9584946002198284,0.7900441150608384,0.2907763144361402,535.45,USD,630.73,USD,630.73,USD,630.73,USD,630.73,USD,520.59,USD,520.59,USD,520.59,USD,520.59,USD,520.59,USD,524.5164,USD,535.45,USD,535.45,USD,535.45,USD,835929.5454545451,USD,520.1479999999996,520.1318749999994,519.7032399999998,519.852784615384,520.4728375603454,519.7353100000009,518.9977824396565,522.1582918602923,520.2678500000001,518.3774081397079,US91324P1021,1.4363092359050174,2024-10-15,2025-01-16,Strong buy,640.96,USD,Neutral
XOM,Exxon Mobil Corporation,Integrated oil,Energy minerals,NYSE,"S&P 500, S&P 500 Energy, S&P 100, Russell 3000, Russell 1000, S&P 500 ESG, NYSE Arca Major Market",468253396191.99994,USD,106.54,USD,107.48,USD,0.6099999999999994,USD,0.5725549089543828,0.8822977285526541,4387719434.07,19304493,65412170,37401,13740133.2,16092983.566666666,15122428.155555556,4.0839478162223415,2.2781666001917626,1.6720854839627262,107.47333333333334,13.269728975687524,1.6082357629606485,1.5332728226008936,0.22849904,0.4768814,0.88729614,5.188259567044589,6.07417812564978,4.765266624535559,2.7657318185020268,1.301746081562575,0.7338837514202722,0.9852170157834326,0.893767275611152,0.27689930393760703,112.38,USD,124.26,USD,126.34,USD,126.34,USD,126.34,USD,106.55,USD,106.55,USD,106.55,USD,106.55,USD,106.55,USD,107,USD,110.1,USD,110.1,USD,110.1,USD,5382435.48387097,USD,106.47200000000001,106.39806250000012,106.22900000000034,106.07692307692304,106.54515338805615,106.22018999999997,105.8952266119438,106.53196312226419,106.1537500000004,105.77553687773661,US30231G1022,1.5332728226008936,2024-11-01,2025-01-31,Buy,129.56,USD,Buy
COST,Costco Wholesale Corporation,Specialty stores,Retail trade,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",415906603419,USD,936.94,USD,930.01,USD,0.05999999999994543,USD,0.006403825218257886,-0.7396418127094652,442866047.02699995,2765785,8398935,1200,1831834.6,2010741.5666666667,1906269.6666666667,2.2501353546291254,1.6849634331684067,1.7954430450990422,934.9066666666669,55.01832104101096,1.9035663619153442,1.677088140076245,0.9470558,1.0964307,0.8250165,3.661741238886701,3.6921919736012034,2.292164407719214,2.368294819580803,1.1009231971912352,0.7218191198834008,1.045216829728659,0.9088976258012138,0.2885053314284125,1008.25,USD,1008.25,USD,1008.25,USD,1008.25,USD,1008.25,USD,938.82,USD,938.82,USD,938.82,USD,938.82,USD,938.82,USD,944.28,USD,944.28,USD,944.28,USD,944.28,USD,764123.1231231231,USD,937.7914400000016,937.5871500000011,936.4416000000016,937.3052307692274,938.5701076406908,936.7862000000038,935.0022923593167,942.5851948755251,938.2470749999972,933.9089551244692,US22160K1051,1.677088140076245,2024-12-12,2025-03-06,Buy,1045.821429,USD,Buy
HD,"Home Depot, Inc. (The)",Home improvement chains,Retail trade,NYSE,"S&P 500, Dow Jones Industrial Average, S&P 500 Consumer Discretionary, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, S&P 500 ESG",387302162511,USD,389.89,USD,391.4,USD,0.7100000000000364,USD,0.18210264433559117,0.38728872246017876,992764002.111,5323431,13720874,5792,2625999,3030760.7333333334,3244834.488888889,2.1567021567021607,1.8967976495486967,1.6985725144365815,389.1383333333333,26.489971736058266,3.245391020044011,2.384068332444512,1.0097091,1.0942792,1.0517789,4.896085293259911,7.344341616804347,6.440696541235741,3.234487529206402,1.4352497385221985,1.0820004774409167,1.2406090396768248,0.8781330472935276,0.25481886017023925,422.75,USD,439.37,USD,439.37,USD,439.37,USD,439.37,USD,390.35,USD,390.35,USD,390.8,USD,390.8,USD,390.8,USD,392.4499,USD,392.91,USD,393.99,USD,393.99,USD,329667.458432304,USD,390.10400000000027,390.02500000000055,390.0140000000015,390.1011846153855,390.46781249870423,390.0457749999995,389.6237375012947,390.93235196082304,390.243020000002,389.55368803918094,US4370761029,2.384068332444512,2024-11-12,2025-02-25,Buy,436.484848,USD,Sell
PG,Procter & Gamble Company (The),Household/Personal care,Consumer non-durables,NYSE,"S&P 500, Dow Jones Industrial Average, S&P 500 Consumer Staples, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, S&P 500 ESG, NYSE Arca Major Market",373415413821.00006,USD,158.56,USD,158.52,USD,0.27000000000001023,USD,0.17028254288598021,-0.025227043390509612,2353568100,8501525,30655723,3640,5762411.7,6360968.1,6939161.255555555,2.940242585889373,1.5899878775112923,1.2237737463128955,159.08,27.347361159020352,1.4315159316592818,1.6481142325232554,0.18875249,0.3732112,0.44714084,4.649262349745442,5.258273612693363,4.4625667512089375,4.0497176426084955,1.8585795069818702,0.9376351379002851,1.005899379168019,0.9654590366478537,0.29905347263879684,172.78,USD,180.43,USD,180.43,USD,180.43,USD,180.43,USD,158.81,USD,158.81,USD,158.81,USD,158.81,USD,158.81,USD,158.99,USD,161.21,USD,163.5,USD,168.7052,USD,778138.888888889,USD,158.67899999999958,158.58812500000082,158.5700000000002,158.31038461538466,158.836593161716,158.5650050000003,158.2934168382846,158.83301469707843,158.20001500000055,157.56701530292267,US7427181091,1.6481142325232554,2024-10-18,2025-01-22,Buy,181.92,USD,Neutral
BAC/PK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",Major banks,Finance,NYSE,,346123594170,USD,24.49,USD,24.5,USD,0.010000000000001563,USD,0.04083299305839757,0.04083299305839757,7659889814.16,84319,274498,700,70693.7,59110.433333333334,58897.86666666667,1.0616578195181772,0.7956022380902156,0.6689214597603627,24.55666666666667,8.902540986586207,1.4065496265468327,1.2531116385312622,0.06901326,0.47549725,0.3883201,3.9796997251004442,1.6553062985332183,1.269643119400793,1.3663355742996237,0.8378990190610545,0.4782025276954283,1.793259465573651,0.9906738833002927,0.3147574242386505,25.08,USD,25.32,USD,25.43,USD,25.43,USD,28.15,USD,24.54,USD,24.54,USD,24.56,USD,24.56,USD,24.56,USD,24.64,USD,24.69,USD,25.05,USD,25.08,USD,821610.3286384981,USD,24.526779999999995,24.5279875,24.537780000000073,24.574884615384722,24.5855218340747,24.54564500000002,24.505768165925343,24.65793961134234,24.584210000000024,24.510480388657708,US0605051954,1.2531116385312622,,,,,,Sell
BAC/PN,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL",Major banks,Finance,NYSE,,346123594170,USD,21.15,USD,21.62,USD,0.020000000000003126,USD,0.0945626477541519,2.222222222222234,7659889814.16,103036,478878,300,143887.8,193128.56666666668,138566.6222222222,2.127659574468099,1.44242952972334,1.148709324016307,21.243333333333332,7.688392889599767,0.7635624891503362,0.7338040857894718,0.44396922,0.7574374,0.5969943,1.7660401814646791,0.9899598393574297,0.20775286571797222,0.186702252536111,0.12668309941814646,0.04701204391939192,1.0720255746279435,0.6176219546640274,0.33289586561303763,22.09,USD,23.86,USD,24.04,USD,24.04,USD,27.61,USD,21.19,USD,21.19,USD,21.19,USD,21.19,USD,21.19,USD,21.4,USD,21.43,USD,22.09,USD,22.09,USD,821610.3286384981,USD,21.170259999999992,21.180175000000048,21.176000000000023,21.25366923076928,21.38709682567785,21.246280000000027,21.105463174322203,21.44973486714315,21.290089999999967,21.130445132856785,US06055H2022,0.7338040857894718,,,,,,Sell
BAC/PO,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",Major banks,Finance,NYSE,,346123594170,USD,18.67,USD,18.7,USD,0.029999999999997584,USD,0.16068559185858372,0.16068559185858372,7659889814.16,76950,273344,600,111066.8,96880.6,98104.85555555555,2.090032154340839,1.5901038666665877,1.4403466048501445,18.763333333333335,6.78686975171762,0.6787183976625144,0.6792003177545346,0.4941965,0.8349743,0.7199029,1.2623074981065388,0.7578241430700448,1.0798256085534852,1.0783113498143908,0.6235655480320175,0.42240665826133367,1.5863413296987372,0.6373990655783425,0.24192126865447738,19.94,USD,20.8799,USD,21.54,USD,21.54,USD,26.69,USD,18.7088,USD,18.76,USD,18.76,USD,18.76,USD,18.76,USD,18.96,USD,18.96,USD,19.88,USD,19.94,USD,821610.3286384981,USD,18.67399999999999,18.671875000000007,18.666000000000054,18.72807692307692,18.724317522466826,18.676544999999983,18.62877247753314,18.9319561790663,18.771745000000013,18.611533820933726,US06055H4002,0.6792003177545346,,,,,,Sell
JNJ,Johnson & Johnson,Pharmaceuticals: major,Health technology,NYSE,"S&P 500, Dow Jones Industrial Average, S&P 500 Health Care, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NYSE Arca Major Market",342026924161.00006,USD,142.06,USD,142.01,USD,0.5073999999999899,USD,0.35717302548218344,-0.03519639588906896,2404663442.64,8821540,36329595,5854,7058612.1,8053738.166666667,7031441.9,2.125390958203,2.072919382733816,1.461664874260887,142.13666666666668,23.482544300449618,1.5176638154006206,1.35865133931935,0.065934755,0.32240468,0.5048915,4.698568681905575,5.063894132682573,4.230506799932699,2.7320194922844188,1.0465986882444827,0.6164767185986059,0.8983901644722667,0.9882714725439564,0.3195714206560513,147.77,USD,166.75,USD,168.85,USD,168.85,USD,186.69,USD,142.18,USD,142.18,USD,142.2,USD,142.2,USD,142.2,USD,143.08,USD,143.67,USD,147.18,USD,147.18,USD,645579.9848369979,USD,142.0739999999999,142.02562500000016,142.00289999999973,142.13866923076927,142.17117586037483,142.03385999999998,141.89654413962512,142.9565142413965,142.324135,141.69175575860353,US4781601046,1.35865133931935,2024-10-15,2025-01-22,Buy,173.055556,USD,Sell
